Kilo Meter,ownerNo,modelYear,price,Registration Year,Fuel Type,Seats,Engine Displacement,Transmission,Year of Manufacture,Mileage,No of Cylinder,Valves per Cylinder,Max Power(bhp),Max Torque(Nm),Build Type_Hatchback,Build Type_MUV,Build Type_SUV,Build Type_Sedan,OEM_Chevrolet,OEM_Datsun,OEM_Ford,OEM_Honda,OEM_Hyundai,OEM_Kia,OEM_MG,OEM_Mahindra,OEM_Maruti,OEM_Nissan,OEM_Renault,OEM_Skoda,OEM_Tata,OEM_Toyota,OEM_Volkswagen,Insurance Validity_Comprehensive,Insurance Validity_Not Available,Insurance Validity_Third Party insurance,Insurance Validity_Zero Dep
582,1,2019,7,2019,0,5,1199,1,2019,18,4,4,88,110,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
953,1,2019,9,2019,0,7,1462,0,2019,19,4,4,103,138,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
512,1,2019,3,2019,0,5,998,0,2019,24,3,4,65,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
466,1,2019,11,2019,0,6,1462,1,2019,20,4,4,101,136,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
772,1,2019,4,2019,0,5,1199,0,2019,23,3,4,84,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
730,1,2019,7,2019,0,5,1199,1,2019,18,4,4,88,110,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
534,1,2019,5,2020,0,5,998,1,2019,23,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
811,1,2019,3,2019,0,5,998,0,2019,24,3,4,65,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
561,1,2019,10,2019,0,5,1591,1,2019,17,4,4,121,151,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
518,1,2019,7,2019,0,5,1199,1,2019,19,4,4,88,110,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
659,1,2019,6,2019,0,5,1199,0,2019,19,4,4,88,110,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
769,1,2019,4,2019,0,5,1197,0,2019,22,4,4,88,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
581,1,2019,8,2019,0,5,1497,0,2019,17,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
946,1,2019,6,2019,0,5,1197,1,2019,20,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
428,1,2019,3,2020,0,5,796,0,2019,22,3,4,47,69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
261,1,2019,6,2019,0,5,1197,1,2019,21,4,4,81,113,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
512,2,2019,3,2019,0,5,796,0,2019,24,3,4,47,69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
902,1,2019,8,2019,0,5,998,1,2019,18,3,4,118,172,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
827,1,2019,9,2019,0,5,1497,1,2019,18,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1050,2,2019,7,2019,0,5,1197,0,2019,22,4,4,81,113,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
621,1,2019,5,2019,0,5,1197,0,2019,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
765,1,2019,9,2019,1,5,1248,0,2019,24,4,4,88,200,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
840,2,2019,8,2019,0,5,1462,0,2019,21,4,4,103,138,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1029,1,2019,4,2020,0,5,1197,0,2019,20,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
699,1,2019,6,2020,0,5,1194,0,2019,20,3,4,94,120,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
968,1,2019,5,2019,0,5,1086,1,2019,20,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
499,2,2019,5,2019,0,5,1197,0,2019,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
987,1,2019,6,2021,0,5,1197,0,2019,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
827,1,2019,4,2019,0,5,999,0,2019,23,3,4,67,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
428,1,2019,6,2019,0,5,1197,0,2019,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
778,1,2019,9,2019,1,5,1498,0,2019,26,4,4,93,225,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
788,1,2019,5,2019,0,5,1197,1,2019,22,4,4,88,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
762,1,2019,5,2019,0,5,998,0,2019,25,3,4,65,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
701,1,2019,6,2019,0,5,1194,0,2019,19,3,4,94,120,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
842,1,2019,5,2019,0,5,998,1,2019,21,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
659,1,2019,10,2019,0,5,1497,0,2019,17,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
643,1,2019,7,2020,0,5,1197,0,2019,18,4,4,81,117,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
666,1,2019,5,2019,0,5,1199,0,2019,23,3,4,84,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
842,1,2019,7,2019,0,5,1197,0,2019,18,4,4,81,117,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
861,1,2019,4,2019,0,5,1198,0,2019,19,3,4,67,104,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
951,1,2019,6,2019,0,5,1197,1,2019,20,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460,1,2019,6,2019,0,5,1197,1,2019,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1101,1,2019,10,2019,1,5,1248,0,2019,24,4,4,88,200,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
949,1,2019,3,2019,0,5,796,0,2019,24,3,4,47,69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1037,2,2019,5,2019,0,5,999,0,2019,17,3,4,75,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1019,1,2019,5,2019,0,5,1197,0,2019,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
683,1,2019,6,2019,0,5,1197,0,2019,22,4,4,88,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
850,1,2019,5,2019,0,5,1086,1,2019,20,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
978,1,2019,7,2019,1,5,1248,0,2019,27,4,4,74,190,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
617,1,2019,7,2019,0,5,1197,0,2019,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
645,2,2019,5,2020,0,5,1197,0,2019,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
699,1,2019,5,2019,0,5,998,0,2019,21,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1094,1,2019,3,2019,0,5,998,0,2019,21,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
944,1,2019,4,2020,0,5,998,0,2019,21,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
906,1,2019,11,2019,1,7,1248,0,2019,24,4,4,88,200,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
827,1,2019,8,2019,1,5,1248,1,2019,24,4,4,88,200,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
497,1,2019,5,2020,0,5,1086,0,2019,20,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
561,1,2019,6,2019,0,5,1197,0,2019,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
659,1,2019,4,2019,0,5,998,0,2019,21,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
865,1,2019,6,2019,0,5,1197,0,2019,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
946,1,2019,8,2019,0,5,1497,0,2019,17,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
747,1,2019,9,2019,1,5,1461,0,2019,19,4,4,83,200,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
989,1,2019,7,2019,1,5,1396,0,2019,22,4,4,88,224,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
876,1,2019,6,2020,0,7,999,0,2019,20,3,4,71,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
659,1,2019,9,2019,0,5,1462,0,2019,21,4,4,103,138,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
512,1,2019,6,2019,0,5,1197,0,2019,20,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
902,2,2019,6,2019,0,5,1197,0,2019,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,2,2019,7,2020,0,5,1197,0,2019,22,4,4,88,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
853,3,2019,10,2019,0,5,1591,0,2019,15,4,4,121,151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
827,1,2019,8,2019,1,5,1248,0,2019,24,4,4,88,200,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
856,2,2019,6,2020,0,5,1197,0,2019,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
858,1,2019,7,2019,0,5,1197,1,2019,21,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
668,1,2019,9,2019,0,5,998,0,2019,18,3,4,118,171,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
659,1,2019,7,2019,0,5,1197,0,2019,18,4,4,81,117,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
439,1,2019,4,2019,0,5,1086,0,2019,20,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
925,2,2019,4,2019,0,5,998,0,2019,21,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
895,1,2019,5,2019,0,5,1199,0,2019,23,3,4,83,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
641,1,2019,9,2019,0,5,998,0,2019,18,3,4,118,171,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1153,1,2019,8,2020,1,5,1498,0,2019,23,4,4,98,205,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
902,1,2019,6,2019,0,5,1197,0,2019,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
738,2,2019,7,2019,0,5,1197,1,2019,17,4,4,81,117,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
699,2,2019,3,2019,0,5,799,0,2019,22,3,4,53,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
918,1,2019,9,2019,0,5,998,0,2019,18,3,4,118,171,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
726,1,2019,5,2020,0,5,999,0,2019,19,3,4,75,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1037,1,2019,6,2019,0,5,1197,1,2019,22,4,4,88,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1161,2,2019,6,2019,1,5,1248,0,2019,19,4,4,74,190,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1161,1,2019,6,2019,1,5,1248,0,2019,22,4,4,74,190,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
704,1,2019,7,2019,0,5,1197,1,2019,17,4,4,81,117,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
617,2,2019,4,2020,0,5,998,0,2019,25,3,4,65,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
850,1,2019,5,2020,0,5,1086,1,2019,20,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
981,1,2019,8,2020,0,5,1497,0,2019,17,3,4,121,150,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
575,1,2019,6,2019,0,5,1197,1,2019,22,4,4,88,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
876,1,2019,7,2019,0,5,999,0,2019,18,3,4,75,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
747,2,2019,6,2019,0,5,1197,0,2019,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
958,1,2019,7,2019,1,5,1396,0,2019,22,4,4,88,224,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
407,2,2019,3,2020,0,5,796,0,2019,24,3,4,47,69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
523,2,2019,8,2019,0,5,1197,1,2019,17,4,4,81,117,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
920,1,2019,9,2019,0,5,998,1,2019,18,3,4,118,171,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1156,1,2019,7,2019,1,5,1248,0,2019,24,4,4,88,200,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
729,2,2019,5,2019,0,5,1197,1,2019,20,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
553,2,2019,5,2019,0,5,1086,1,2019,20,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1082,1,2019,9,2019,0,5,1498,1,2019,18,4,4,119,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
643,1,2019,5,2019,0,5,1086,1,2019,20,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
971,1,2019,3,2019,0,5,796,0,2019,22,3,4,47,69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
717,1,2019,5,2019,0,5,999,0,2019,19,3,4,75,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
954,1,2019,4,2019,0,5,998,1,2019,21,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
567,1,2019,5,2019,0,5,1197,1,2019,20,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
848,3,2019,4,2019,0,7,1198,0,2019,19,3,4,67,104,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
757,2,2019,4,2019,0,5,999,1,2019,23,3,4,67,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
658,1,2019,5,2019,0,5,1086,1,2019,20,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1161,1,2019,5,2019,1,5,1248,0,2019,19,4,4,74,190,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
226,1,2019,8,2019,0,5,1498,1,2019,14,4,4,104,142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
636,2,2019,6,2019,0,5,1199,0,2019,19,4,4,88,110,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
583,1,2019,7,2019,0,5,1197,1,2019,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
650,1,2019,7,2020,0,5,1197,1,2019,19,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
827,1,2019,5,2019,1,5,1498,0,2019,26,4,4,99,215,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
585,2,2019,2,2020,0,5,799,0,2019,22,3,4,53,72,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
561,2,2019,7,2019,0,5,1197,1,2019,17,4,4,81,117,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
827,2,2019,7,2019,1,5,1396,0,2019,22,4,4,88,224,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
637,1,2019,4,2019,0,5,999,0,2019,23,3,4,67,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
703,1,2019,4,2020,0,5,998,0,2019,21,3,4,65,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1109,2,2019,5,2019,0,5,999,0,2019,17,3,4,75,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1135,1,2019,6,2019,0,5,1197,0,2019,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
817,2,2019,4,2019,0,5,998,0,2019,21,3,4,65,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
758,2,2019,5,2019,0,5,1197,0,2019,20,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
436,1,2019,7,2019,0,5,1199,0,2019,19,4,4,88,110,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
747,1,2019,8,2019,0,5,1598,0,2019,14,4,4,103,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
807,1,2019,4,2019,0,5,1086,0,2019,20,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
506,2,2019,4,2019,0,5,1086,0,2019,20,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736,1,2019,8,2019,0,5,1598,0,2019,14,4,4,103,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
781,1,2019,5,2019,0,5,1197,0,2019,22,4,4,88,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
816,2,2019,3,2019,0,5,799,0,2019,22,3,4,53,72,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
659,1,2019,5,2019,0,5,1194,0,2019,19,3,4,94,120,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
529,1,2019,5,2019,0,5,1086,1,2019,20,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
659,1,2019,9,2019,0,5,1197,0,2019,17,3,4,110,200,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
659,1,2019,6,2019,0,5,1197,0,2019,21,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
705,1,2019,5,2019,0,5,1197,0,2019,20,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
886,1,2019,8,2019,1,5,1248,0,2019,25,4,4,88,200,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
544,1,2019,7,2019,0,5,1197,0,2019,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
777,1,2019,4,2019,0,5,998,0,2019,25,3,4,65,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
561,1,2019,7,2019,0,5,1198,0,2019,17,3,4,108,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
944,1,2019,6,2019,0,5,1197,0,2019,22,4,4,88,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
992,2,2019,4,2019,0,5,1197,0,2019,18,4,4,82,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
796,2,2019,6,2019,0,5,1199,1,2019,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
525,1,2019,7,2020,0,5,1199,0,2019,17,4,4,88,110,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
755,1,2019,6,2019,0,5,1199,0,2019,17,4,4,88,110,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
955,2,2019,7,2019,0,5,1197,1,2019,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1041,1,2019,8,2019,1,5,1498,0,2019,25,4,4,97,200,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
819,1,2019,7,2019,0,5,1199,0,2019,17,4,4,88,110,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
659,1,2019,9,2019,1,5,1248,0,2019,24,4,4,88,200,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1161,2,2019,4,2019,0,5,998,0,2019,23,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
971,1,2019,9,2019,0,5,1497,0,2019,17,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
800,1,2019,7,2019,1,5,1498,0,2019,23,4,4,98,205,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
659,2,2019,3,2019,0,5,796,0,2019,22,3,4,47,69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
944,2,2019,7,2019,0,5,1198,0,2019,17,3,4,108,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
827,1,2019,10,2019,0,5,1197,0,2019,17,3,4,110,200,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
561,1,2019,6,2019,0,5,1497,0,2019,17,3,4,121,150,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
748,1,2019,5,2019,0,7,999,0,2019,20,3,4,71,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
659,1,2019,7,2019,0,5,1462,0,2019,21,4,4,103,138,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
685,1,2019,6,2019,0,5,1197,0,2019,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
659,1,2019,7,2019,0,5,1462,0,2019,21,4,4,103,138,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
971,1,2019,13,2019,0,5,1353,0,2019,16,4,4,113,144,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
744,1,2019,7,2019,1,5,1248,0,2019,27,4,4,74,190,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
659,1,2019,6,2019,0,5,1462,0,2019,21,4,4,103,138,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1038,2,2019,5,2019,1,5,1186,0,2019,24,3,4,73,190,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
531,2,2019,4,2019,0,5,1086,0,2019,20,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1039,1,2019,5,2019,0,5,1199,0,2019,19,4,4,88,110,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
817,1,2019,5,2019,0,5,1199,0,2019,19,4,4,88,110,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
555,1,2019,8,2019,0,5,1462,1,2019,20,4,4,103,138,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
561,2,2019,3,2019,0,5,999,1,2019,23,3,4,67,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
561,1,2019,6,2019,0,5,1197,0,2019,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
